title;author;year;opac;filename;manifest;transkribus;DocId
Vingt jours en Sicile;Marcellus, Marie Louis Jean Andre Charles Demartin du Tirac de;1841;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037713863;fa2304411;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304411/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Wanderungen in Italien;Blessington, Marguerite;1841;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038833392;fa23044121;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23044121/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Wanderungen in Italien;Blessington, Marguerite;1841;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038833393;fa23044122;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23044122/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Rome et Lorette;Veuillot, Louis;1842;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038830109;fa2304413a1;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304413a1/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Rome et Lorette;Veuillot, Louis;1842;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038830110;fa2304413a2;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304413a2/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Souvenirs d'une promenade au Mont Vésuve;Classens de Jongste, E. A.;1841;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV046045405;fa2304415;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304415/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Campagne de Rome;Didier, Charles;1842;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037717170;fa2304420;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304420/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A pedestrian tour in Calabria & Sicily;Strutt, Arthur John;1842;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037822789;fa2304421;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304421/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A visit to Italy;Trollope, Frances Milton;1842;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038828477;fa23044221;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23044221/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
A visit to Italy;Trollope, Frances Milton;1842;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038828478;fa23044222;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23044222/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Del viaggio fatto dalla Santità di Nostro Signore Papa Gregio XVI. dal dí 30. agosto al dí 6. ottobre 1841, per la visita del Santuario di Loreto;Sabatucci, Francesco;1843;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037806004;fa2304430;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304430/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Erinnerungen an Italien, besonders an Rom;Kahlert, August;1843;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV014236897;fa2304431;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304431/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Vermischte Schriften aus C. J. Weber's Nachlass;Weber, Karl Julius;1844;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038904057;fa2304440;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304440/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Eine Reise nach Rom;Jeitteles, Ignaz;1844;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV011969426;fa2304441;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304441/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Les nouveaux voyageurs en Suisse et en Italie;Doublet, Victor;1844;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037674068;fa2304442;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304442/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Letters from the bye-ways of Italy;Stisted, Clotilda Elisabeth;1845;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037821885;fa2304451;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304451/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Dal Sebeto al Faro;Malpica, Cesare;1845;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037765417;fa2304452a;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304452a/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Illustrated excursions in Italy;Lear, Edward;1846;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037757897;fa2304460;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304460/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856829;856829
Italienische Reisebilder;Dickens, Charles;1846;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038792632;fa2304461e;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304461e/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856830;856830
Italienische Reisebilder;Dickens, Charles;1846;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038792633;fa2304461e;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304461e/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856830;856830
Voyage de Naples à Capri et à Paestum, exécuté le 4 octobre 1845 à bord du bateau à vapeur le Stromboli, à l'occasion du VIIe Congrès des Savants Italiens;Chevalley de Rivaz, Jacques Étienne;1846;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037902214;fa2304462;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304462/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Notes from a journal kept in Italy and Sicily, during the years 1844, 1845, and 1846;Francis, John G.;1847;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037702465;fa2304470;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304470/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856831;856831
Italienisches Bilderbuch;Lewald, Fanny;1847;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038808284;fa23044701;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23044701/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Italienisches Bilderbuch;Lewald, Fanny;1847;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038808285;fa23044702;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23044702/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Herbstmonate in Oberitalien;"Stahr, Adolf; Stahr, Adolf";1860;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038825601;fa23044714;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23044714/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Ein Jahr in Italien;Stahr, Adolf;1863;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV035583739;fa2304471b1;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304471b1/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Ein Jahr in Italien;Stahr, Adolf;1864;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV035583746;fa2304471b2;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304471b2/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Ein Jahr in Italien;Stahr, Adolf;1874;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV006312653;fa2304471c12;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304471c12/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Ein Jahr in Italien;Stahr, Adolf;1874;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV006312654;fa2304471c34;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304471c34/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Ein Jahr in Italien;Stahr, Adolf;1874;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV006312655;fa2304471c5;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304471c5/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
"Une année en Italie ; journal d'une jeune fille";;1847;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037711496;fa2304472;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304472/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Italienische Nächte;Willkomm, Ernst;1847;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038832726;fa2304473;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304473/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Ein Jahr in Italien;Stahr, Adolf;1847;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV036116304;fa23044741;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23044741/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Ein Jahr in Italien;Stahr, Adolf;1847;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV011513987;fa23044742;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23044742/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Ein Jahr in Italien;Stahr, Adolf;1847;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV011513994;fa23044743;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23044743/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Eine Römerfahrt;Schücking, Levin;1848;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037811126;fa2304480;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304480/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
The island of Sardinia, including pictures of the manners and customs of the Sardinians, and notes on the antiquities and modern objects of interest in the island;Tyndale, John Warre;1849;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV045052998;fa23044911;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23044911/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856832;856832
The island of Sardinia, including pictures of the manners and customs of the Sardinians, and notes on the antiquities and modern objects of interest in the island;Tyndale, John Warre;1849;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV045053030;fa23044912;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23044912/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856833;856833
The island of Sardinia, including pictures of the manners and customs of the Sardinians, and notes on the antiquities and modern objects of interest in the island;Tyndale, John Warre;1849;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV045054072;fa23044913;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23044913/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856834;856834
Journal of a tour in Italy in 1850;Townsend, George;1851;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037828943;fa2304500a;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304500a/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Naples et le Mont-Cassin;Nest, Ch. J. van den;1850;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038914764;fa2304502;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304502/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Naples et le Mont-Cassin;Nest, Ch. J. van den;1850;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038914765;fa2304502;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304502/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
An autum in Sicily, being an account of the principal remains of antiquity existing in that island, with short sketches of its ancient and modern history;Ormonde, John Butler of;1850;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037783043;fa2304503;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304503/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856835;856835
Italienisches Wanderbuch;Rochau, August Ludwig;1852;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038915217;fa2304504;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304504/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Tagebuch aus Italien;Hoffstetter, Gustav von;1851;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037837087;fa2304510;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304510/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Erinnerungen an Italien, Sicilien und Griechenland aus den Jahren 1826 - 1844;Fahrmbacher, Heinrich;1851;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037723644;fa2304511;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304511/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Erinnerungen an Italien, Sicilien und Griechenland aus den Jahren 1826 - 1844;Fahrmbacher, Heinrich;1851;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037723646;fa2304512;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304512/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Italia;Gautier, Théophile;1860;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV007342474;fa2304520b;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304520b/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Reisebilder und Skizzen aus Italien, Sicilien und Sardinien;Heinzelmann, Friedrich;1852;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037743894;fa2304521;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304521/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Protestantische Briefe aus Südfrankreich und Italien;Gelzer, Johann Heinrich;1852;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037733667;fa2304522;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304522/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Art and nature under an Italian sky;Dunbar, Margaret J. M.;1852;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037792404;fa2304523;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304523/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Vues de mon voyage en Italie 1845;Gray, Zoë de;1852;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV046035736;fa2304524;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304524/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856836;856836
Pictures from Sicily;Bartlett, William Henry;1853;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037770887;fa2304530;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304530/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Pictures from Sicily;Bartlett, William Henry;1853;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037770887;fa2304530a;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304530a/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856837;856837
Six months in Italy;Hillard, George Stillman;1853;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038801863;fa23045311;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23045311/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856838;856838
Six months in Italy;Hillard, George Stillman;1853;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038801864;fa23045312;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23045312/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856839;856839
Six months in Italy;Hillard, George Stillman;1853;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037815219;fa2304531a;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304531a/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyages en zigzag aux Alpes et en Italie;Topffer, Rodolphe;1853;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038828092;fa230453215;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230453215/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyages en zigzag aux Alpes et en Italie;Topffer, Rodolphe;1853;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038828093;fa230453215;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230453215/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyages en zigzag aux Alpes et en Italie;Topffer, Rodolphe;1853;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038828094;fa230453215;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230453215/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyages en zigzag aux Alpes et en Italie;Topffer, Rodolphe;1853;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038828095;fa230453215;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230453215/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Voyages en zigzag aux Alpes et en Italie;Topffer, Rodolphe;1853;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038828096;fa230453215;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230453215/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Italienische Briefe;Hohenbühel-Heufler, Ludwig von;1853;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037837066;fa2304533;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304533/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Ueber London und Paris nach Rom;Müller, W. J.;1853;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038788628;fa23045341;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23045341/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Ueber London und Paris nach Rom;Müller, W. J.;1853;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038788629;fa23045342;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23045342/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Turin, Gènes, Florence, Rome en 1854;Bard, Joseph;1854;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037767707;fa2304540;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304540/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Promenades pittoresques en Italie;Postel, V.;1854;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037894160;fa2304542;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304542/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Viaggio da Firenze a Roma per la via di Arezzo, Perugia, Todi, Narni, Pontefelice e pel Tevere;Berti, Giovanni F.;1855;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037806573;fa2304550;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304550/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Aesthetische Wanderungen in Sicilien;Goldhann, Ludwig;1855;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV007641078;fa2304551;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304551/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Brick and marble in the Middle Ages;Street, George Edmund;1855;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037822610;fa2304553;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304553/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856840;856840
Summer experiences of Rome, Perugia, and Siena, in 1854;Westropp, J. E.;1856;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037839760;fa2304560;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304560/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856841;856841
Eine italienische Reise in Briefen;Michelet, Karl Ludwig;1856;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037771358;fa2304561;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304561/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Aus und über Italien;Schlüter, R.;1857;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038788646;fa230457112;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230457112/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Aus und über Italien;Schlüter, R.;1857;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038788647;fa230457112;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230457112/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
De Paris à Venise;Blanc, Charles;1857;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037841532;fa2304572;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304572/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
L' arcipelago ponziano;Mattej, Pasquale;1857;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037768774;fa2304573;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304573/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Schwärmereien in Italien;Schmitz, H. M.;1858;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037809858;fa2304580;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304580/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Schwärmereien in Italien;Schmitz, H. M.;1858;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037809860;fa2304580z;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304580z/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Alpinisches und Transalpinisches;Witte, Karl;1858;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV011984092;fa2304581;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304581/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
La Toscane et le midi de l’Italie;Mercey, Frédéric Bourgeois de;1858;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038791492;fa23045821;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23045821/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
La Toscane et le midi de l’Italie;Mercey, Frédéric Bourgeois de;1858;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038791493;fa23045822;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23045822/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Durch Sardinien;Meißner, Alfred von;1859;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV037769262;fa2304591;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304591/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Italy;Broughton, John Cam Hobhouse;1859;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038802057;fa23045921;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23045921/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856842;856842
Italy;Broughton, John Cam Hobhouse;1859;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038802058;fa23045922;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa23045922/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/856843;856843
Ein eigenes Volk;Brunner, Sebastian;1859;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV003430640;fa2304593;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa2304593/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
Bilder italienischen Landes und Lebens;Speyer, Otto;1859;https://aleph.mpg.de/F/?func=find-b&local_base=kub01&find_code=idn&request=BV038825299;fa230459412;https://dlib.biblhertz.it/m3s/?show=https://dlib.biblhertz.it/iiif/fa230459412/manifest2.json;https://transkribus.humanitiesconnect.pub/#/documents/;
